"","STATE","ST_CASE","DAY","MONTH","HOUR","MINUTE","AGE","SEX","PER_TYP","INJ_SEV","YEAR"
"23274",13,130685,23,6,22,46,43,1,2,1,2017
"23275",13,130685,23,6,22,46,30,1,1,4,2017
"23276",13,130685,23,6,22,46,25,1,2,4,2017
"23277",13,130686,23,6,19,19,36,2,1,4,2017
"23278",13,130687,23,6,21,0,70,2,1,4,2017
"23279",13,130687,23,6,21,0,69,1,1,2,2017
"23280",13,130688,23,6,16,20,50,1,1,4,2017
"23281",13,130689,24,6,7,25,37,1,1,1,2017
"23282",13,130689,24,6,7,25,33,2,2,4,2017
"23283",13,130690,25,6,12,16,21,1,1,2,2017
"23284",13,130690,25,6,12,16,66,1,1,4,2017
"23285",13,130691,25,6,0,20,27,1,1,0,2017
"23286",13,130691,25,6,0,20,23,1,1,4,2017
"23287",13,130692,25,6,8,0,33,1,1,4,2017
"23288",13,130692,25,6,8,0,8,1,2,2,2017
"23289",13,130693,26,6,1,3,54,1,1,4,2017
"23290",13,130693,26,6,1,3,46,1,1,0,2017
"23291",13,130694,26,6,6,15,25,1,1,0,2017
"23292",13,130694,26,6,6,15,47,1,1,4,2017
"23293",13,130695,26,6,19,34,31,1,1,4,2017
"23294",13,130695,26,6,19,34,25,2,2,4,2017
"23295",13,130695,26,6,19,34,35,1,1,0,2017
"23296",13,130696,27,6,16,54,36,1,1,2,2017
"23297",13,130696,27,6,16,54,49,1,1,4,2017
"23298",13,130697,27,6,17,44,75,1,1,1,2017
"23299",13,130697,27,6,17,44,32,1,1,4,2017
"23300",13,130697,27,6,17,44,63,1,1,2,2017
"23301",13,130697,27,6,17,44,35,2,2,2,2017
"23302",13,130698,28,6,17,26,27,2,1,1,2017
"23303",13,130698,28,6,17,26,30,1,2,0,2017
"23304",13,130698,28,6,17,26,8,1,2,1,2017
"23305",13,130698,28,6,17,26,2,1,2,1,2017
"23306",13,130698,28,6,17,26,64,1,1,1,2017
"23307",13,130698,28,6,17,26,59,2,2,4,2017
"23308",13,130698,28,6,17,26,24,1,1,0,2017
"23309",13,130698,28,6,17,26,23,2,2,0,2017
"23310",13,130699,29,6,4,12,29,1,1,3,2017
"23311",13,130699,29,6,4,12,61,2,1,4,2017
"23312",13,130700,29,6,19,7,90,2,1,4,2017
"23313",13,130700,29,6,19,7,29,2,1,1,2017
"23314",13,130700,29,6,19,7,6,1,2,1,2017
"23315",13,130701,30,6,1,8,31,1,1,0,2017
"23316",13,130702,30,6,5,4,70,1,1,4,2017
"23317",13,130702,30,6,5,4,31,1,2,1,2017
"23318",13,130702,30,6,5,4,30,1,2,1,2017
"23319",13,130703,30,6,22,18,32,2,1,0,2017
"23320",13,130703,30,6,22,18,3,1,2,0,2017
"23321",13,130703,30,6,22,18,6,2,2,0,2017
"23322",13,130703,30,6,22,18,6,2,2,0,2017
"23323",13,130704,30,6,13,52,37,1,1,4,2017
"23324",13,130704,30,6,13,52,30,1,1,2,2017
"23325",13,130704,30,6,13,52,19,1,2,2,2017
"23326",13,130705,30,6,0,15,18,2,1,4,2017
"23327",13,130705,30,6,0,15,17,1,2,4,2017
"23328",13,130705,30,6,0,15,17,1,2,4,2017
"23329",13,130705,30,6,0,15,16,2,2,4,2017
"23330",13,130706,30,6,22,0,38,1,1,9,2017
"23331",13,130706,30,6,22,0,24,1,2,2,2017
"23332",13,130706,30,6,22,0,27,1,1,0,2017
"23333",13,130706,30,6,22,0,27,1,2,9,2017
"23334",13,130706,30,6,22,0,28,1,1,2,2017
"23335",13,130706,30,6,22,0,35,2,2,4,2017
"23336",13,130707,14,5,1,0,51,2,1,0,2017
"23337",13,130707,14,5,1,0,30,1,2,0,2017
"23338",13,130708,1,7,20,57,26,1,1,4,2017
"23339",13,130708,1,7,20,57,48,1,1,0,2017
"23340",13,130709,1,7,17,6,46,1,1,4,2017
"23341",13,130710,1,7,22,50,35,1,1,3,2017
"23342",13,130710,1,7,22,50,44,1,2,4,2017
"23343",13,130711,1,7,22,47,28,1,1,2,2017
"23344",13,130711,1,7,22,47,38,2,2,4,2017
"23345",13,130711,1,7,22,47,49,2,1,2,2017
"23346",13,130711,1,7,22,47,47,1,2,2,2017
"23347",13,130711,1,7,22,47,46,1,2,2,2017
"23348",13,130711,1,7,22,47,46,2,2,3,2017
"23349",13,130712,1,7,17,32,58,1,1,4,2017
"23350",13,130713,1,7,15,21,73,1,1,4,2017
"23351",13,130713,1,7,15,21,39,2,1,0,2017
"23352",13,130713,1,7,15,21,15,1,2,0,2017
"23353",13,130713,1,7,15,21,13,2,2,0,2017
"23354",13,130714,1,7,14,22,31,1,1,4,2017
"23355",13,130715,2,7,22,26,58,1,1,4,2017
"23356",13,130716,3,7,17,10,20,1,1,2,2017
"23357",13,130716,3,7,17,10,17,1,2,2,2017
"23358",13,130716,3,7,17,10,27,1,1,4,2017
"23359",13,130717,3,7,12,31,58,1,1,2,2017
"23360",13,130717,3,7,12,31,52,2,2,2,2017
"23361",13,130717,3,7,12,31,79,1,2,4,2017
"23362",13,130717,3,7,12,31,49,2,2,4,2017
"23363",13,130718,3,7,15,45,11,1,1,4,2017
"23364",13,130718,3,7,15,45,69,2,1,0,2017
"23365",13,130719,3,7,14,50,55,1,1,4,2017
"23366",13,130719,3,7,14,50,57,2,3,2,2017
"23367",13,130720,3,7,5,55,58,1,1,4,2017
"23368",13,130720,3,7,5,55,59,1,1,0,2017
"23369",13,130720,3,7,5,55,43,2,1,0,2017
"23370",13,130721,3,7,16,4,63,1,1,4,2017
"23371",13,130721,3,7,16,4,34,1,2,1,2017
"23372",13,130721,3,7,16,4,74,1,1,0,2017
"23373",13,130722,4,7,21,20,21,1,1,3,2017
"23374",13,130722,4,7,21,20,16,1,1,2,2017
"23375",13,130722,4,7,21,20,15,2,2,4,2017
"23376",13,130722,4,7,21,20,15,2,2,3,2017
"23377",13,130722,4,7,21,20,16,1,2,3,2017
"23378",13,130723,4,7,0,5,40,2,1,0,2017
"23379",13,130724,5,7,0,19,17,1,1,2,2017
"23380",13,130724,5,7,0,19,17,1,2,4,2017
"23381",13,130724,5,7,0,19,20,1,2,4,2017
"23382",13,130725,5,7,2,47,54,2,1,4,2017
"23383",13,130725,5,7,2,47,38,1,1,2,2017
"23384",13,130726,5,7,14,2,59,1,1,4,2017
"23385",13,130727,6,7,8,18,58,2,1,2,2017
"23386",13,130728,6,7,6,37,22,2,1,4,2017
"23387",13,130729,6,7,12,10,54,1,1,4,2017
"23388",13,130730,6,7,8,49,23,2,1,0,2017
"23389",13,130731,7,7,19,13,37,1,1,4,2017
"23390",13,130731,7,7,19,13,28,2,1,4,2017
"23391",13,130731,7,7,19,13,5,2,2,2,2017
"23392",13,130731,7,7,19,13,2,2,2,2,2017
"23393",13,130731,7,7,19,13,7,2,2,2,2017
"23394",13,130732,7,7,0,25,15,1,1,4,2017
"23395",13,130732,7,7,0,25,47,1,3,0,2017
"23396",13,130733,7,7,19,9,34,1,1,1,2017
"23397",13,130733,7,7,19,9,34,2,2,4,2017
"23398",13,130734,8,7,14,26,78,2,1,4,2017
"23399",13,130734,8,7,14,26,76,2,2,4,2017
"23400",13,130734,8,7,14,26,7,1,2,2,2017
"23401",13,130734,8,7,14,26,73,1,1,3,2017
"23402",13,130735,8,7,11,23,38,1,1,0,2017
"23403",13,130735,8,7,11,23,65,1,2,2,2017
"23404",13,130735,8,7,11,23,45,2,1,4,2017
"23405",13,130735,8,7,11,23,29,2,1,1,2017
"23406",13,130736,8,7,20,13,42,1,1,4,2017
"23407",13,130737,8,7,10,53,46,1,1,2,2017
"23408",13,130737,8,7,10,53,45,2,2,4,2017
"23409",13,130737,8,7,10,53,12,1,2,3,2017
"23410",13,130737,8,7,10,53,15,1,2,3,2017
"23411",13,130738,8,7,11,20,42,1,1,1,2017
"23412",13,130738,8,7,11,20,73,1,1,4,2017
"23413",13,130739,8,7,19,52,59,1,1,4,2017
"23414",13,130740,8,7,18,5,87,1,1,4,2017
"23415",13,130740,8,7,18,5,41,1,1,0,2017
"23416",13,130741,9,7,21,23,47,1,1,0,2017
"23417",13,130741,9,7,21,23,34,2,2,0,2017
"23418",13,130741,9,7,21,23,17,8,2,0,2017
"23419",13,130741,9,7,21,23,22,1,2,0,2017
"23420",13,130741,9,7,21,23,14,8,2,0,2017
"23421",13,130742,9,7,12,22,46,1,1,0,2017
"23422",13,130742,9,7,12,22,22,1,1,4,2017
"23423",13,130743,9,7,11,33,33,1,1,4,2017
"23424",13,130744,10,7,16,52,62,1,1,4,2017
"23425",13,130745,10,7,12,21,72,1,1,2,2017
"23426",13,130745,10,7,12,21,52,1,1,4,2017
"23427",13,130745,10,7,12,21,42,1,1,0,2017
"23428",13,130745,10,7,12,21,38,2,2,0,2017
"23429",13,130745,10,7,12,21,2,1,2,0,2017
"23430",13,130745,10,7,12,21,9,1,2,0,2017
"23431",13,130745,10,7,12,21,6,2,2,0,2017
"23432",13,130746,10,7,5,56,25,1,1,4,2017
"23433",13,130747,10,7,21,9,51,2,1,1,2017
"23434",13,130747,10,7,21,9,50,2,1,4,2017
"23435",13,130748,10,7,22,23,25,1,1,2,2017
"23436",13,130748,10,7,22,23,26,1,2,4,2017
"23437",13,130749,10,7,7,50,27,2,1,4,2017
"23438",13,130749,10,7,7,50,10,1,2,2,2017
"23439",13,130749,10,7,7,50,25,2,1,4,2017
"23440",13,130750,10,7,16,6,26,1,1,2,2017
"23441",13,130750,10,7,16,6,28,2,2,4,2017
"23442",13,130751,10,7,16,30,68,1,1,4,2017
"23443",13,130751,10,7,16,30,65,1,1,2,2017
"23444",13,130752,10,7,19,44,24,1,1,4,2017
"23445",13,130753,11,7,6,4,29,1,1,4,2017
"23446",13,130753,11,7,6,4,30,2,1,0,2017
"23447",13,130754,11,7,17,35,49,1,1,0,2017
"23448",13,130754,11,7,17,35,23,1,1,0,2017
"23449",13,130754,11,7,17,35,49,1,1,2,2017
"23450",13,130754,11,7,17,35,49,2,2,3,2017
"23451",13,130754,11,7,17,35,49,1,2,2,2017
"23452",13,130754,11,7,17,35,49,2,2,3,2017
"23453",13,130754,11,7,17,35,59,2,1,1,2017
"23454",13,130754,11,7,17,35,19,2,2,1,2017
"23455",13,130754,11,7,17,35,64,1,1,0,2017
"23456",13,130754,11,7,17,35,20,1,1,0,2017
"23457",13,130754,11,7,17,35,51,1,1,0,2017
"23458",13,130754,11,7,17,35,60,1,2,2,2017
"23459",13,130754,11,7,17,35,18,1,2,2,2017
"23460",13,130754,11,7,17,35,58,1,2,2,2017
"23461",13,130754,11,7,17,35,61,2,2,3,2017
"23462",13,130754,11,7,17,35,56,2,2,3,2017
"23463",13,130754,11,7,17,35,81,2,2,4,2017
"23464",13,130754,11,7,17,35,68,2,2,0,2017
"23465",13,130754,11,7,17,35,81,2,2,0,2017
"23466",13,130754,11,7,17,35,52,2,2,0,2017
"23467",13,130754,11,7,17,35,8,2,2,0,2017
"23468",13,130754,11,7,17,35,50,2,2,0,2017
"23469",13,130754,11,7,17,35,13,1,2,0,2017
"23470",13,130754,11,7,17,35,63,1,1,4,2017
"23471",13,130754,11,7,17,35,80,1,1,4,2017
"23472",13,130754,11,7,17,35,83,1,2,4,2017
"23473",13,130755,11,7,2,24,36,1,1,4,2017
"23474",13,130755,11,7,2,24,52,1,1,0,2017
"23475",13,130756,11,7,9,10,23,1,1,1,2017
"23476",13,130756,11,7,9,10,26,2,1,0,2017
"23477",13,130757,11,7,12,45,72,2,1,4,2017
"23478",13,130757,11,7,12,45,27,1,1,0,2017
"23479",13,130758,11,7,17,34,26,1,1,4,2017
"23480",13,130758,11,7,17,34,44,1,2,9,2017
"23481",13,130759,12,7,13,49,83,2,1,2,2017
"23482",13,130759,12,7,13,49,23,2,1,4,2017
"23483",13,130760,12,7,10,39,44,2,1,1,2017
"23484",13,130760,12,7,10,39,56,2,2,1,2017
"23485",13,130760,12,7,10,39,84,1,1,4,2017
"23486",13,130760,12,7,10,39,43,1,1,0,2017
"23487",13,130761,12,7,16,34,69,1,1,4,2017
"23488",13,130761,12,7,16,34,40,2,1,0,2017
"23489",13,130762,13,7,13,43,66,1,1,0,2017
"23490",13,130763,14,7,4,59,26,1,1,4,2017
"23491",13,130764,14,7,21,30,28,2,1,0,2017
"23492",13,130764,14,7,21,30,6,2,2,0,2017
"23493",13,130765,14,7,16,35,17,2,1,0,2017
"23494",13,130765,14,7,16,35,17,2,2,0,2017
"23495",13,130765,14,7,16,35,18,1,1,4,2017
"23496",13,130765,14,7,16,35,22,1,1,2,2017
"23497",13,130765,14,7,16,35,37,1,2,2,2017
"23498",13,130766,14,7,22,40,55,1,1,4,2017
"23499",13,130767,14,7,0,30,22,1,1,2,2017
"23500",13,130767,14,7,0,30,22,1,2,2,2017
"23501",13,130767,14,7,0,30,17,1,1,5,2017
"23502",13,130767,14,7,0,30,18,1,2,2,2017
"23503",13,130767,14,7,0,30,15,1,2,2,2017
"23504",13,130767,14,7,0,30,15,1,2,2,2017
"23505",13,130767,14,7,0,30,18,1,2,4,2017
"23506",13,130768,15,7,21,0,36,1,1,4,2017
"23507",13,130768,15,7,21,0,28,2,1,3,2017
"23508",13,130768,15,7,21,0,57,1,2,2,2017
"23509",13,130769,15,7,9,22,66,1,1,4,2017
"23510",13,130770,15,7,7,18,63,1,1,4,2017
"23511",13,130771,15,7,10,58,78,1,1,4,2017
"23512",13,130772,9,7,5,44,21,1,1,0,2017
"23513",13,130772,9,7,5,44,23,1,1,2,2017
"23514",13,130772,9,7,5,44,26,1,2,4,2017
"23515",13,130773,15,7,21,50,87,1,1,4,2017
"23516",13,130773,15,7,21,50,81,2,2,2,2017
"23517",13,130774,16,7,1,7,28,1,1,4,2017
"23518",13,130775,16,7,8,55,26,1,1,4,2017
"23519",13,130775,16,7,8,55,0,1,2,2,2017
"23520",13,130776,16,7,18,44,16,1,1,4,2017
"23521",13,130776,16,7,18,44,15,1,2,1,2017
"23522",13,130776,16,7,18,44,16,1,2,1,2017
"23523",13,130776,16,7,18,44,15,1,2,4,2017
"23524",13,130776,16,7,18,44,37,2,1,1,2017
"23525",13,130777,16,7,15,3,49,1,1,4,2017
"23526",13,130778,16,7,5,57,43,1,1,4,2017
"23527",13,130778,16,7,5,57,59,1,1,3,2017
"23528",13,130778,16,7,5,57,35,1,2,2,2017
"23529",13,130779,17,7,1,0,24,2,1,0,2017
"23530",13,130779,17,7,1,0,999,8,2,0,2017
"23531",13,130779,17,7,1,0,46,1,1,4,2017
"23532",13,130779,17,7,1,0,28,1,2,4,2017
"23533",13,130780,17,7,12,56,88,2,1,4,2017
"23534",13,130780,17,7,12,56,54,1,1,0,2017
"23535",13,130781,18,7,15,50,58,1,1,0,2017
"23536",13,130782,18,7,22,30,18,1,1,3,2017
"23537",13,130782,18,7,22,30,18,2,2,4,2017
"23538",13,130782,18,7,22,30,27,2,1,3,2017
"23539",13,130783,19,7,10,55,21,1,1,0,2017
"23540",13,130783,19,7,10,55,69,2,1,2,2017
"23541",13,130783,19,7,10,55,74,1,2,4,2017
"23542",13,130784,20,7,6,40,26,1,1,2,2017
"23543",13,130784,20,7,6,40,64,1,1,2,2017
"23544",13,130784,20,7,6,40,61,1,2,2,2017
"23545",13,130784,20,7,6,40,85,2,2,4,2017
"23546",13,130785,20,7,5,0,32,1,1,0,2017
"23547",13,130786,20,7,10,10,58,2,1,0,2017
"23548",13,130786,20,7,10,10,70,1,2,0,2017
"23549",13,130786,20,7,10,10,69,1,1,4,2017
"23550",13,130786,20,7,10,10,21,1,1,0,2017
"23551",13,130786,20,7,10,10,21,1,2,0,2017
"23552",13,130786,20,7,10,10,19,1,2,0,2017
"23553",13,130786,20,7,10,10,21,1,2,0,2017
"23554",13,130787,20,7,21,38,38,2,1,4,2017
"23555",13,130788,20,7,14,0,65,2,1,2,2017
"23556",13,130788,20,7,14,0,92,1,1,4,2017
"23557",13,130789,20,7,12,45,25,1,1,4,2017
"23558",13,130790,22,7,7,25,34,1,1,0,2017
"23559",13,130791,22,7,23,9,27,2,1,0,2017
"23560",13,130792,22,7,13,45,31,2,1,0,2017
"23561",13,130792,22,7,13,45,28,1,2,4,2017
"23562",13,130793,22,7,11,22,54,1,1,3,2017
"23563",13,130793,22,7,11,22,28,1,1,4,2017
"23564",13,130793,22,7,11,22,35,1,1,0,2017
"23565",13,130793,22,7,11,22,47,1,2,0,2017
"23566",13,130793,22,7,11,22,21,1,2,0,2017
"23567",13,130794,22,7,3,7,27,1,1,4,2017
"23568",13,130794,22,7,3,7,41,1,1,0,2017
"23569",13,130795,22,7,15,33,61,1,1,1,2017
"23570",13,130795,22,7,15,33,23,1,2,0,2017
"23571",13,130795,22,7,15,33,63,1,1,4,2017
"23572",13,130795,22,7,15,33,72,2,2,4,2017
"23573",13,130796,23,7,13,15,80,2,1,2,2017
"23574",13,130796,23,7,13,15,82,1,2,4,2017
"23575",13,130796,23,7,13,15,56,1,2,2,2017
"23576",13,130796,23,7,13,15,38,1,1,0,2017
"23577",13,130796,23,7,13,15,34,2,2,0,2017
"23578",13,130796,23,7,13,15,15,1,2,0,2017
"23579",13,130797,23,7,15,10,48,1,1,4,2017
"23580",13,130797,23,7,15,10,45,1,2,4,2017
"23581",13,130798,23,7,16,55,75,1,1,4,2017
"23582",13,130799,23,7,20,7,28,1,1,2,2017
"23583",13,130799,23,7,20,7,32,1,2,3,2017
"23584",13,130799,23,7,20,7,22,1,1,2,2017
"23585",13,130799,23,7,20,7,22,2,2,4,2017
"23586",13,130800,23,7,19,19,24,1,1,4,2017
"23587",13,130800,23,7,19,19,23,1,1,0,2017
"23588",13,130800,23,7,19,19,40,1,1,0,2017
"23589",13,130800,23,7,19,19,39,1,2,0,2017
"23590",13,130801,24,7,18,30,24,2,1,1,2017
"23591",13,130801,24,7,18,30,24,2,2,2,2017
"23592",13,130801,24,7,18,30,32,1,1,4,2017
"23593",13,130802,25,7,15,11,37,1,1,0,2017
"23594",13,130802,25,7,15,11,26,1,2,2,2017
"23595",13,130802,25,7,15,11,37,2,2,4,2017
"23596",13,130802,25,7,15,11,29,1,1,1,2017
"23597",13,130802,25,7,15,11,28,2,2,1,2017
"23598",13,130802,25,7,15,11,0,2,2,0,2017
"23599",13,130803,25,7,6,48,31,1,1,2,2017
"23600",13,130805,25,7,12,13,44,1,1,0,2017
"23601",13,130805,25,7,12,13,47,1,1,4,2017
"23602",13,130805,25,7,12,13,53,2,2,3,2017
"23603",13,130805,25,7,12,13,16,1,1,2,2017
"23604",13,130806,25,7,3,37,48,1,1,0,2017
"23605",13,130806,25,7,3,37,32,2,1,0,2017
"23606",13,130807,25,7,20,36,28,2,1,0,2017
"23607",13,130807,25,7,20,36,6,1,2,0,2017
"23608",13,130807,25,7,20,36,27,1,1,4,2017
"23609",13,130808,26,7,22,5,65,1,1,0,2017
"23610",13,130808,26,7,22,5,40,1,1,0,2017
"23611",13,130808,26,7,22,5,34,2,2,0,2017
"23612",13,130808,26,7,22,5,22,2,1,0,2017
"23613",13,130809,26,7,8,59,58,2,1,4,2017
"23614",13,130810,26,7,1,22,24,2,1,3,2017
"23615",13,130810,26,7,1,22,21,2,2,4,2017
"23616",13,130811,26,7,5,0,19,1,1,4,2017
"23617",13,130811,26,7,5,0,58,1,1,0,2017
"23618",13,130812,26,7,18,40,24,2,1,0,2017
"23619",13,130812,26,7,18,40,5,1,2,0,2017
"23620",13,130813,28,7,8,33,35,2,1,2,2017
"23621",13,130813,28,7,8,33,53,1,1,4,2017
"23622",13,130814,28,7,2,30,999,9,1,9,2017
"23623",13,130815,28,7,15,53,46,2,1,2,2017
"23624",13,130815,28,7,15,53,51,1,1,4,2017
"23625",13,130816,28,7,0,2,39,1,1,4,2017
"23626",13,130817,28,7,20,0,20,1,1,0,2017
"23627",13,130817,28,7,20,0,999,1,2,0,2017
"23628",13,130818,28,7,13,45,34,1,1,4,2017
"23629",13,130819,28,7,22,6,34,1,1,4,2017
"23630",13,130819,28,7,22,6,42,1,1,2,2017
"23631",13,130820,29,7,5,0,41,1,1,4,2017
"23632",13,130821,29,7,21,57,45,1,1,4,2017
"23633",13,130821,29,7,21,57,45,2,2,3,2017
"23634",13,130821,29,7,21,57,56,2,1,2,2017
"23635",13,130822,29,7,21,40,47,1,1,0,2017
"23636",13,130822,29,7,21,40,46,2,2,0,2017
"23637",13,130822,29,7,21,40,21,1,2,0,2017
"23638",13,130822,29,7,21,40,29,2,2,0,2017
"23639",13,130822,29,7,21,40,5,1,2,0,2017
"23640",13,130822,29,7,21,40,3,2,2,0,2017
"23641",13,130822,29,7,21,40,30,1,1,4,2017
"23642",13,130822,29,7,21,40,24,2,2,2,2017
"23643",13,130823,29,7,4,24,30,1,1,4,2017
"23644",13,130824,29,7,21,49,19,1,1,0,2017
"23645",13,130824,29,7,21,49,32,2,1,4,2017
"23646",13,130825,29,7,20,54,28,1,1,2,2017
"23647",13,130825,29,7,20,54,58,1,1,4,2017
"23648",13,130825,29,7,20,54,57,2,2,4,2017
"23649",13,130826,29,7,15,20,59,1,1,4,2017
"23650",13,130827,29,7,11,5,35,1,1,4,2017
"23651",13,130827,29,7,11,5,30,2,2,3,2017
"23652",13,130827,29,7,11,5,9,1,2,3,2017
"23653",13,130827,29,7,11,5,42,1,1,2,2017
"23654",13,130827,29,7,11,5,63,2,2,2,2017
"23655",13,130827,29,7,11,5,41,2,2,2,2017
"23656",13,130827,29,7,11,5,15,2,2,2,2017
"23657",13,130828,29,7,9,36,79,1,1,4,2017
"23658",13,130828,29,7,9,36,79,2,2,0,2017
"23659",13,130829,30,7,14,2,88,2,1,4,2017
"23660",13,130830,30,7,3,33,49,1,1,4,2017
"23661",13,130831,30,7,8,35,63,2,1,4,2017
"23662",13,130832,31,7,13,0,69,1,1,4,2017
"23663",13,130833,31,7,1,41,26,2,1,4,2017
"23664",13,130834,31,7,9,30,84,1,1,4,2017
"23665",13,130835,31,7,8,3,62,1,1,4,2017
"23666",13,130836,13,6,16,32,70,1,1,4,2017
"23667",13,130837,15,7,15,16,67,1,1,4,2017
"23668",13,130837,15,7,15,16,29,1,2,1,2017
"23669",13,130837,15,7,15,16,40,1,2,1,2017
"23670",13,130838,1,8,3,18,55,1,1,0,2017
"23671",13,130839,2,8,19,44,24,1,1,0,2017
"23672",13,130839,2,8,19,44,28,1,1,4,2017
"23673",13,130840,2,8,14,26,26,2,1,0,2017
"23674",13,130841,2,8,15,15,62,1,1,4,2017
"23675",13,130842,2,8,19,16,28,1,1,2,2017
"23676",13,130842,2,8,19,16,42,2,1,4,2017
"23677",13,130842,2,8,19,16,22,2,1,0,2017
"23678",13,130842,2,8,19,16,33,1,2,0,2017
"23679",13,130842,2,8,19,16,61,1,1,1,2017
"23680",13,130842,2,8,19,16,25,2,1,0,2017
"23681",13,130842,2,8,19,16,28,1,2,0,2017
"23682",13,130843,3,8,18,37,36,1,1,4,2017
"23683",13,130844,3,8,2,45,18,1,1,0,2017
"23684",13,130845,4,8,11,5,27,1,1,1,2017
"23685",13,130845,4,8,11,5,26,2,2,4,2017
"23686",13,130845,4,8,11,5,2,1,2,2,2017
"23687",13,130846,4,8,2,45,60,1,1,4,2017
"23688",13,130847,4,8,22,24,32,1,1,0,2017
"23689",13,130847,4,8,22,24,35,2,2,0,2017
"23690",13,130848,4,8,9,55,80,1,1,0,2017
"23691",13,130848,4,8,9,55,82,2,2,4,2017
"23692",13,130848,4,8,9,55,40,2,1,0,2017
"23693",13,130849,4,8,4,13,999,9,1,9,2017
"23694",13,130850,4,8,22,25,55,1,1,0,2017
"23695",13,130850,4,8,22,25,46,2,2,0,2017
"23696",13,130851,4,8,0,4,34,1,1,2,2017
"23697",13,130851,4,8,0,4,2,2,2,4,2017
"23698",13,130851,4,8,0,4,58,1,1,0,2017
"23699",13,130852,4,8,9,54,60,1,1,4,2017
"23700",13,130853,4,8,9,3,19,2,1,4,2017
"23701",13,130853,4,8,9,3,57,2,1,3,2017
"23702",13,130854,5,8,20,2,53,1,1,4,2017
"23703",13,130855,5,8,2,11,20,2,1,4,2017
"23704",13,130856,5,8,21,46,28,2,1,0,2017
"23705",13,130856,5,8,21,46,7,1,2,0,2017
"23706",13,130856,5,8,21,46,0,1,2,0,2017
"23707",13,130857,5,8,14,30,17,2,1,4,2017
"23708",13,130857,5,8,14,30,73,1,1,3,2017
"23709",13,130857,5,8,14,30,56,1,2,2,2017
"23710",13,130858,5,8,14,44,46,1,1,3,2017
"23711",13,130858,5,8,14,44,27,2,1,4,2017
"23712",13,130858,5,8,14,44,9,1,2,3,2017
"23713",13,130859,5,8,21,2,14,1,1,4,2017
"23714",13,130859,5,8,21,2,53,1,1,0,2017
"23715",13,130860,5,8,7,28,26,1,1,4,2017
"23716",13,130860,5,8,7,28,49,1,1,0,2017
"23717",13,130861,5,8,21,42,20,1,1,0,2017
"23718",13,130861,5,8,21,42,2,1,2,0,2017
"23719",13,130861,5,8,21,42,998,2,2,0,2017
"23720",13,130862,6,8,17,10,33,1,1,2,2017
"23721",13,130862,6,8,17,10,8,2,2,2,2017
"23722",13,130862,6,8,17,10,66,2,1,4,2017
"23723",13,130862,6,8,17,10,55,1,2,4,2017
"23724",13,130862,6,8,17,10,31,1,2,2,2017
"23725",13,130862,6,8,17,10,25,2,2,2,2017
"23726",13,130862,6,8,17,10,35,2,1,2,2017
"23727",13,130862,6,8,17,10,19,2,2,2,2017
"23728",13,130862,6,8,17,10,11,2,2,2,2017
"23729",13,130862,6,8,17,10,16,2,2,2,2017
"23730",13,130862,6,8,17,10,51,2,1,0,2017
"23731",13,130862,6,8,17,10,20,2,2,0,2017
"23732",13,130862,6,8,17,10,12,1,2,0,2017
"23733",13,130862,6,8,17,10,16,2,2,0,2017
"23734",13,130862,6,8,17,10,22,2,1,0,2017
"23735",13,130863,6,8,3,0,41,1,1,4,2017
"23736",13,130864,6,8,19,25,26,2,1,4,2017
"23737",13,130864,6,8,19,25,26,1,1,1,2017
"23738",13,130865,8,8,9,53,33,2,1,4,2017
"23739",13,130865,8,8,9,53,40,1,1,0,2017
"23740",13,130866,8,8,16,40,23,1,1,4,2017
"23741",13,130867,8,8,14,52,61,1,1,4,2017
"23742",13,130867,8,8,14,52,24,1,1,2,2017
"23743",13,130867,8,8,14,52,25,1,2,1,2017
"23744",13,130868,9,8,5,47,46,1,1,4,2017
"23745",13,130868,9,8,5,47,43,1,1,1,2017
"23746",13,130868,9,8,5,47,35,1,1,1,2017
"23747",13,130869,9,8,11,0,79,1,1,4,2017
"23748",13,130869,9,8,11,0,37,1,1,0,2017
"23749",13,130869,9,8,11,0,19,2,1,2,2017
"23750",13,130869,9,8,11,0,65,1,1,0,2017
"23751",13,130870,10,8,13,25,30,1,1,4,2017
"23752",13,130870,10,8,13,25,41,1,1,3,2017
"23753",13,130871,10,8,10,28,52,1,1,4,2017
"23754",13,130872,10,8,17,55,49,2,1,0,2017
"23755",13,130872,10,8,17,55,44,2,1,1,2017
"23756",13,130872,10,8,17,55,45,1,2,0,2017
"23757",13,130872,10,8,17,55,44,2,1,4,2017
"23758",13,130873,10,8,14,34,23,1,1,4,2017
"23759",13,130874,11,8,15,6,29,1,1,1,2017
"23760",13,130874,11,8,15,6,64,1,2,2,2017
"23761",13,130875,12,8,17,8,50,1,1,0,2017
"23762",13,130876,12,8,6,2,58,1,1,4,2017
"23763",13,130876,12,8,6,2,15,2,2,1,2017
"23764",13,130876,12,8,6,2,15,1,2,3,2017
"23765",13,130876,12,8,6,2,52,1,1,1,2017
"23766",13,130876,12,8,6,2,42,1,1,0,2017
"23767",13,130876,12,8,6,2,33,2,1,1,2017
"23768",13,130877,12,8,16,35,19,1,1,0,2017
"23769",13,130877,12,8,16,35,18,2,2,0,2017
"23770",13,130877,12,8,16,35,18,1,2,0,2017
